cell_id,cx,cy,cz,lambda,chi,sigma,is_interface,surface_x,surface_y,surface_z,normal_x,normal_y,normal_z,interpolation_coefficient
2128,0.033,0.067,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2129,0.035,0.067,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2130,0.037,0.067,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2131,0.039,0.067,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2132,0.041,0.067,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2133,0.043,0.067,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2134,0.045,0.067,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2135,0.047,0.067,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2136,0.049,0.067,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2137,0.051,0.067,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2138,0.053,0.067,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2139,0.055,0.067,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2140,0.057,0.067,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2141,0.059,0.067,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2142,0.061,0.067,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2143,0.063,0.067,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2144,0.065,0.067,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2145,0.067,0.067,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2146,0.069,0.067,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2147,0.071,0.067,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2148,0.073,0.067,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2149,0.075,0.067,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2150,0.077,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2151,0.079,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2152,0.081,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2153,0.083,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2154,0.085,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2155,0.087,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2156,0.089,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2157,0.091,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2158,0.093,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2159,0.095,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2160,0.097,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2161,0.099,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2162,0.101,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2163,0.103,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2164,0.105,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2165,0.107,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2166,0.109,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2167,0.111,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2168,0.113,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2169,0.115,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2170,0.117,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2171,0.119,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2172,0.121,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2173,0.123,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2174,0.125,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2175,0.127,0.067,0.001,1,1,-0.03,0,0,0,0,0,0,0,0
2176,0.001,0.069,0.001,1,1,-0.017088,0,0,0,0,0,0,0,0
2177,0.003,0.069,0.001,1,1,-0.0152315,0,0,0,0,0,0,0,0
2178,0.005,0.069,0.001,1,1,-0.0134164,0,0,0,0,0,0,0,0
2179,0.007,0.069,0.001,1,1,-0.0116619,0,0,0,0,0,0,0,0
2180,0.009,0.069,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2181,0.011,0.069,0.001,1,1,-0.00848528,0,0,0,0,0,0,0,0
2182,0.013,0.069,0.001,1,1,-0.0072111,0,0,0,0,0,0,0,0
2183,0.015,0.069,0.001,1,1,-0.00632456,0,0,0,0,0,0,0,0
2184,0.017,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2185,0.019,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2186,0.021,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2187,0.023,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2188,0.025,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2189,0.027,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2190,0.029,0.069,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2191,0.031,0.069,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2192,0.033,0.069,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2193,0.035,0.069,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2194,0.037,0.069,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2195,0.039,0.069,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2196,0.041,0.069,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2197,0.043,0.069,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2198,0.045,0.069,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2199,0.047,0.069,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2200,0.049,0.069,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2201,0.051,0.069,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2202,0.053,0.069,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2203,0.055,0.069,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2204,0.057,0.069,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2205,0.059,0.069,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2206,0.061,0.069,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2207,0.063,0.069,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2208,0.065,0.069,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2209,0.067,0.069,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2210,0.069,0.069,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2211,0.071,0.069,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2212,0.073,0.069,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2213,0.075,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2214,0.077,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2215,0.079,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2216,0.081,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2217,0.083,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2218,0.085,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2219,0.087,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2220,0.089,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2221,0.091,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2222,0.093,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2223,0.095,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2224,0.097,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2225,0.099,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2226,0.101,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2227,0.103,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2228,0.105,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2229,0.107,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2230,0.109,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2231,0.111,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2232,0.113,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2233,0.115,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2234,0.117,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2235,0.119,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2236,0.121,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2237,0.123,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2238,0.125,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2239,0.127,0.069,0.001,1,1,-0.028,0,0,0,0,0,0,0,0
2240,0.001,0.071,0.001,1,1,-0.0178885,0,0,0,0,0,0,0,0
2241,0.003,0.071,0.001,1,1,-0.0161245,0,0,0,0,0,0,0,0
2242,0.005,0.071,0.001,1,1,-0.0144222,0,0,0,0,0,0,0,0
2243,0.007,0.071,0.001,1,1,-0.0128062,0,0,0,0,0,0,0,0
2244,0.009,0.071,0.001,1,1,-0.0113137,0,0,0,0,0,0,0,0
2245,0.011,0.071,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2246,0.013,0.071,0.001,1,1,-0.00894427,0,0,0,0,0,0,0,0
2247,0.015,0.071,0.001,1,1,-0.00824621,0,0,0,0,0,0,0,0
2248,0.017,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2249,0.019,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2250,0.021,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2251,0.023,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2252,0.025,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2253,0.027,0.071,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2254,0.029,0.071,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2255,0.031,0.071,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2256,0.033,0.071,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2257,0.035,0.071,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2258,0.037,0.071,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2259,0.039,0.071,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2260,0.041,0.071,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2261,0.043,0.071,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2262,0.045,0.071,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2263,0.047,0.071,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2264,0.049,0.071,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2265,0.051,0.071,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2266,0.053,0.071,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2267,0.055,0.071,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2268,0.057,0.071,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2269,0.059,0.071,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2270,0.061,0.071,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2271,0.063,0.071,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2272,0.065,0.071,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2273,0.067,0.071,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2274,0.069,0.071,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2275,0.071,0.071,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2276,0.073,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2277,0.075,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2278,0.077,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2279,0.079,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2280,0.081,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2281,0.083,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2282,0.085,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2283,0.087,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2284,0.089,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2285,0.091,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2286,0.093,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2287,0.095,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2288,0.097,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2289,0.099,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2290,0.101,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2291,0.103,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2292,0.105,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2293,0.107,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2294,0.109,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2295,0.111,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2296,0.113,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2297,0.115,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2298,0.117,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2299,0.119,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2300,0.121,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2301,0.123,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2302,0.125,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2303,0.127,0.071,0.001,1,1,-0.026,0,0,0,0,0,0,0,0
2304,0.001,0.073,0.001,1,1,-0.018868,0,0,0,0,0,0,0,0
2305,0.003,0.073,0.001,1,1,-0.0172047,0,0,0,0,0,0,0,0
2306,0.005,0.073,0.001,1,1,-0.0156205,0,0,0,0,0,0,0,0
2307,0.007,0.073,0.001,1,1,-0.0141421,0,0,0,0,0,0,0,0
2308,0.009,0.073,0.001,1,1,-0.0128062,0,0,0,0,0,0,0,0
2309,0.011,0.073,0.001,1,1,-0.0116619,0,0,0,0,0,0,0,0
2310,0.013,0.073,0.001,1,1,-0.0107703,0,0,0,0,0,0,0,0
2311,0.015,0.073,0.001,1,1,-0.010198,0,0,0,0,0,0,0,0
2312,0.017,0.073,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2313,0.019,0.073,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2314,0.021,0.073,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2315,0.023,0.073,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2316,0.025,0.073,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2317,0.027,0.073,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2318,0.029,0.073,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2319,0.031,0.073,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2320,0.033,0.073,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2321,0.035,0.073,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2322,0.037,0.073,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2323,0.039,0.073,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2324,0.041,0.073,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2325,0.043,0.073,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2326,0.045,0.073,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2327,0.047,0.073,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2328,0.049,0.073,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2329,0.051,0.073,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2330,0.053,0.073,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2331,0.055,0.073,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2332,0.057,0.073,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2333,0.059,0.073,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2334,0.061,0.073,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2335,0.063,0.073,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2336,0.065,0.073,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2337,0.067,0.073,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2338,0.069,0.073,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2339,0.071,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2340,0.073,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2341,0.075,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2342,0.077,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2343,0.079,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2344,0.081,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2345,0.083,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2346,0.085,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2347,0.087,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2348,0.089,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2349,0.091,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2350,0.093,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2351,0.095,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2352,0.097,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2353,0.099,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2354,0.101,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2355,0.103,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2356,0.105,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2357,0.107,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2358,0.109,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2359,0.111,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2360,0.113,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2361,0.115,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2362,0.117,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2363,0.119,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2364,0.121,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2365,0.123,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2366,0.125,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2367,0.127,0.073,0.001,1,1,-0.024,0,0,0,0,0,0,0,0
2368,0.001,0.075,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2369,0.003,0.075,0.001,1,1,-0.0184391,0,0,0,0,0,0,0,0
2370,0.005,0.075,0.001,1,1,-0.0169706,0,0,0,0,0,0,0,0
2371,0.007,0.075,0.001,1,1,-0.0156205,0,0,0,0,0,0,0,0
2372,0.009,0.075,0.001,1,1,-0.0144222,0,0,0,0,0,0,0,0
2373,0.011,0.075,0.001,1,1,-0.0134164,0,0,0,0,0,0,0,0
2374,0.013,0.075,0.001,1,1,-0.0126491,0,0,0,0,0,0,0,0
2375,0.015,0.075,0.001,1,1,-0.0121655,0,0,0,0,0,0,0,0
2376,0.017,0.075,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2377,0.019,0.075,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2378,0.021,0.075,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2379,0.023,0.075,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2380,0.025,0.075,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2381,0.027,0.075,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2382,0.029,0.075,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2383,0.031,0.075,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2384,0.033,0.075,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2385,0.035,0.075,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2386,0.037,0.075,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2387,0.039,0.075,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2388,0.041,0.075,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2389,0.043,0.075,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2390,0.045,0.075,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2391,0.047,0.075,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2392,0.049,0.075,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2393,0.051,0.075,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2394,0.053,0.075,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2395,0.055,0.075,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2396,0.057,0.075,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2397,0.059,0.075,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2398,0.061,0.075,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2399,0.063,0.075,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2400,0.065,0.075,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2401,0.067,0.075,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2402,0.069,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2403,0.071,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2404,0.073,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2405,0.075,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2406,0.077,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2407,0.079,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2408,0.081,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2409,0.083,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2410,0.085,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2411,0.087,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2412,0.089,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2413,0.091,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2414,0.093,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2415,0.095,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2416,0.097,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2417,0.099,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2418,0.101,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2419,0.103,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2420,0.105,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2421,0.107,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2422,0.109,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2423,0.111,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2424,0.113,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2425,0.115,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2426,0.117,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2427,0.119,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2428,0.121,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2429,0.123,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2430,0.125,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2431,0.127,0.075,0.001,1,1,-0.022,0,0,0,0,0,0,0,0
2432,0.001,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2433,0.003,0.077,0.001,1,1,-0.019799,0,0,0,0,0,0,0,0
2434,0.005,0.077,0.001,1,1,-0.0184391,0,0,0,0,0,0,0,0
2435,0.007,0.077,0.001,1,1,-0.0172047,0,0,0,0,0,0,0,0
2436,0.009,0.077,0.001,1,1,-0.0161245,0,0,0,0,0,0,0,0
2437,0.011,0.077,0.001,1,1,-0.0152315,0,0,0,0,0,0,0,0
2438,0.013,0.077,0.001,1,1,-0.0145602,0,0,0,0,0,0,0,0
2439,0.015,0.077,0.001,1,1,-0.0141421,0,0,0,0,0,0,0,0
2440,0.017,0.077,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2441,0.019,0.077,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2442,0.021,0.077,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2443,0.023,0.077,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2444,0.025,0.077,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2445,0.027,0.077,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2446,0.029,0.077,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2447,0.031,0.077,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2448,0.033,0.077,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2449,0.035,0.077,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2450,0.037,0.077,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2451,0.039,0.077,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2452,0.041,0.077,0.001,0,0,0.008,0,0,0,0,0,0,0,0
2453,0.043,0.077,0.001,0,0,0.006,0,0,0,0,0,0,0,0
2454,0.045,0.077,0.001,0,0,0.004,0,0,0,0,0,0,0,0
2455,0.047,0.077,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
2456,0.049,0.077,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
2457,0.051,0.077,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
2458,0.053,0.077,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
2459,0.055,0.077,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
2460,0.057,0.077,0.001,1,1,-0.01,0,0,0,0,0,0,0,0
2461,0.059,0.077,0.001,1,1,-0.012,0,0,0,0,0,0,0,0
2462,0.061,0.077,0.001,1,1,-0.014,0,0,0,0,0,0,0,0
2463,0.063,0.077,0.001,1,1,-0.016,0,0,0,0,0,0,0,0
2464,0.065,0.077,0.001,1,1,-0.018,0,0,0,0,0,0,0,0
2465,0.067,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2466,0.069,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2467,0.071,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2468,0.073,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2469,0.075,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2470,0.077,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2471,0.079,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
2472,0.081,0.077,0.001,1,1,-0.02,0,0,0,0,0,0,0,0
