global_step,stage,stage_step,beta,learning_rate,loss_total,loss_momentum,loss_continuity,loss_x_raw,loss_y_raw,loss_continuity_raw,residual_x_l2,residual_y_l2,residual_continuity_l2,divergence_l2,inlet_flux,outlet_flux,mass_imbalance,continuity_constant_test,absolute_mass_defect,max_speed,mean_speed,pressure_min,pressure_max,gradient_norm,seconds_per_step,elapsed_seconds,rss_mb
305,3,105,1.0,0.0005,0.2454364390814343,0.10809161161195481,0.1373448274694795,0.00038892029479919705,3.1989776164233974e-05,0.01378737084360635,0.00337787445136381,0.001066432947726727,0.0005264608429963897,0.14932974020687795,-0.0032000000000000015,-1.1327803480122183e-05,0.9999999996886023,-0.0032113278034801296,0.0032113278034801235,0.1,0.0027534973298740575,-0.013034881529001372,0.007848098367525194,9.290561880218736,0.48428175035737697,147.705942713,696.79296875
310,3,110,1.0,0.0005,0.24526327262022196,0.10739137904780084,0.13787189357242113,0.0003860772710533953,3.21060856546591e-05,0.013840280414022936,0.0033632881298056886,0.0010648522422569992,0.0005282974309733754,0.14959655408547518,-0.0032000000000000015,-2.742418610332482e-05,0.9999999996901554,-0.0032274241861033263,0.0032274241861033263,0.1,0.0026555795976455727,-0.013087928755117398,0.007844231840122094,9.832926797023173,0.48285523299032246,149.68513210000003,696.79296875
315,3,115,1.0,0.0005,0.24440270637702227,0.10733437808758485,0.1370683282894374,0.0003863674711790418,3.159392308575077e-05,0.013759614452605451,0.0033663664633003885,0.001065632554264432,0.000526177475471078,0.14940352684497443,-0.0032000000000000015,-1.1051112586033214e-05,0.9999999996885754,-0.0032110511125860415,0.0032110511125860346,0.1,0.0027537293498990133,-0.01316018780400272,0.007815568093966644,9.251217607325353,0.48202885981904764,151.839102969,696.79296875
320,3,120,1.0,0.0005,0.24192196528407894,0.1045416502149305,0.13738031506914844,0.00037639499328617526,3.069148414158785e-05,0.013790933268970303,0.003346155508463916,0.0010591497384032048,0.0005273960874874367,0.14960097446046294,-0.0032000000000000015,-2.2422319632196036e-05,0.9999999996896745,-0.0032224223196322048,0.0032224223196321974,0.1,0.0026539146925975777,-0.013197137685780007,0.007793885774669121,4.3971688808473015,0.4804436956749999,153.74198940600002,696.79296875
325,3,125,1.0,0.0005,0.2408562217491932,0.10374918230029638,0.13710703944889682,0.00037375517087293817,3.0245426705217888e-05,0.013763500475261614,0.003340041146290776,0.001057880885544049,0.0005268708160531058,0.1495960233896304,-0.0032000000000000015,-1.9475663940193008e-05,0.9999999996893905,-0.0032194756639402004,0.0032194756639401943,0.1,0.002665284229192414,-0.013235880254391588,0.007759514869212553,1.1956149273077454,0.47953521544,155.84895392500005,696.79296875
330,3,130,1.0,0.0005,0.24106557168235995,0.1043336646113969,0.13673190707096305,0.0003759138793573021,3.036269956088034e-05,0.013725842783266141,0.003340117169888879,0.0010603092779637416,0.0005260364738201791,0.14955768089845253,-0.0032000000000000015,-1.3858281582517753e-05,0.9999999996888476,-0.003213858281582521,0.003213858281582519,0.1,0.002713040012941644,-0.013263471552068364,0.00771934896219676,5.178571114505219,0.4782447714969697,157.82078570299996,696.79296875
335,3,135,1.0,0.0005,0.2435003808001609,0.10634688365342697,0.13715349714673394,0.0003822991300583661,3.181694868046736e-05,0.013768164134755909,0.003335690863797284,0.0010668362366389032,0.0005275794370777617,0.14980041824956386,-0.0032000000000000015,-2.7411051036282174e-05,0.9999999996901541,-0.003227411051036293,0.0032274110510362836,0.1,0.002664473350864806,-0.013258820362804525,0.0076845572257528,11.24925669410492,0.4777899159761193,160.05962876,696.79296875
340,3,140,1.0,0.0005,0.2391789719087397,0.10259548546782614,0.13658348644091356,0.0003697838061231377,2.9724281736793043e-05,0.013710943567146855,0.003322090135692644,0.0010575161412888661,0.0005262278725034825,0.14969848843392095,-0.0032000000000000015,-1.795841126247791e-05,0.9999999996892439,-0.003217958411262485,0.0032179584112624793,0.1,0.0026729733678237753,-0.013262492269860654,0.007634334775007663,0.21345518167847066,0.47675404140294103,162.096384909,696.79296875
345,3,145,1.0,0.0005,0.24057051893163042,0.1044227998803704,0.13614771905126002,0.0003761783353320037,3.0445337424724342e-05,0.013667199024935838,0.0033273247573703878,0.0010636167440139259,0.0005252260483150551,0.14964861150412564,-0.0032000000000000015,-1.0797613683695266e-05,0.9999999996885509,-0.003210797613683713,0.003210797613683697,0.1,0.002744737964121025,-0.01325301554944385,0.007582866971042104,8.124232610948656,0.47520786098260864,163.94672117100004,696.79296875
350,3,150,1.0,0.0005,0.23808837396297824,0.1018856952413757,0.13620267872160255,0.000367341406186958,2.9402749762539794e-05,0.01367271615558004,0.0033101637232913557,0.0010575463004680505,0.00052576292576879,0.14977477346766888,-0.0032000000000000015,-1.651559288682337e-05,0.9999999996891046,-0.0032165155928868235,0.003216515592886825,0.1,0.0026816282115079554,-0.013219648361131153,0.007534438007461139,0.9715127677387888,0.4739062834257142,165.867209268,696.79296875
355,3,155,1.0,0.0005,0.239192886750155,0.10286571014393621,0.13632717660621876,0.0003703348476012308,3.0225498485785e-05,0.013685213885098321,0.0033050033551195804,0.0010617664001273898,0.0005264713823853511,0.14992765966598917,-0.0032000000000000015,-2.338563612999083e-05,0.9999999996897672,-0.003223385636130003,0.0032233856361299925,0.1,0.0026600811974446525,-0.013173754203039175,0.007481743053034782,7.542531908768636,0.4869421327718309,172.86446973800003,696.79296875
360,3,160,1.0,0.0005,0.23714308790576022,0.10116396250949397,0.13597912539626625,0.0003646950849342381,2.923863484114162e-05,0.013650274738189075,0.003295808297409792,0.0010578162792223853,0.0005257876486330928,0.14992029054593506,-0.0032000000000000015,-1.9094746143811918e-05,0.9999999996893537,-0.003219094746143829,0.0032190947461438134,0.1,0.0026656528954180853,-0.013126920851485358,0.0074198287612393735,2.644656352644256,0.4860038344416665,174.961392414,696.79296875
365,3,165,1.0,0.0005,0.2395543259996062,0.10417285629594067,0.13538146970366552,0.0003751010069808066,3.054938237038905e-05,0.013590279026501208,0.00330698028095399,0.0010677249902017814,0.0005243212135243457,0.14982884318845893,-0.0032000000000000015,-8.104360870171052e-06,0.9999999996882895,-0.0032081043608701773,0.0032081043608701725,0.1,0.0027727238503386367,-0.013073786835515619,0.0073496446231064265,10.40939056324496,0.4845195696520549,176.84964925500003,696.79296875
370,3,170,1.0,0.0005,0.2386847130154498,0.10279807094535523,0.13588664207009457,0.00036975079026478993,3.054616794734769e-05,0.013640990792530018,0.00328800033123611,0.0010657670642289611,0.0005262283814602122,0.1501279292346115,-0.0032000000000000015,-2.4606552013710578e-05,0.9999999996898846,-0.003224606552013719,0.003224606552013712,0.1,0.002668427112961145,-0.012985539828726321,0.0072876732018471784,9.892001750664411,0.4831869876081082,178.77919357199994,696.79296875
375,3,175,1.0,0.0005,0.23524456577565525,0.09993348184129294,0.1353110839343623,0.0003604740477263299,2.8668165125913608e-05,0.013583213345751697,0.0032771896388064893,0.0010577575517260742,0.0005248951841593255,0.15004883469339048,-0.0032000000000000015,-1.5284729760421584e-05,0.9999999996889856,-0.0032152847297604245,0.003215284729760423,0.1,0.002687463824204704,-0.012909742417628203,0.007208527000802606,1.275054325338352,0.48212542564533334,180.79704113000003,696.79296875
380,3,180,1.0,0.0005,0.23583857895876326,0.10087434089060672,0.13496423806815655,0.00036366383379786703,2.9142095815626534e-05,0.013548395197365195,0.0032772649292585362,0.0010618837165650762,0.0005242067360700749,0.15005568245293394,-0.0032000000000000015,-1.0779032703843949e-05,0.9999999996885491,-0.0032107790327038552,0.0032107790327038453,0.1,0.0027312490444676187,-0.012821613966588017,0.007129479701358194,6.479329231868247,0.48135570648421044,182.91517825100004,696.79296875
385,3,185,1.0,0.0005,0.23668486847759906,0.10137892211667685,0.13530594636092222,0.0003646687817635179,3.010199337780844e-05,0.013582697610055202,0.0032666217669449003,0.001065908532845572,0.0005256623656090371,0.15030693149848193,-0.0032000000000000015,-2.354343542542462e-05,0.9999999996897824,-0.0032235434354254407,0.003223543435425426,0.1,0.00267032107516535,-0.012710005312762902,0.007054571438254505,9.50857261361163,0.4803022021662338,184.91635783599997,696.79296875
390,3,190,1.0,0.0005,0.23458329929388066,0.09999097083991088,0.1345923284539698,0.00036050476784208716,2.8861307880984532e-05,0.013511061022751049,0.0032627237769989087,0.0010618891167590676,0.0005238805940868607,0.15018893890606183,-0.0032000000000000015,-1.0504074928059494e-05,0.9999999996885224,-0.003210504074928068,0.003210504074928061,0.1,0.0027295911150740835,-0.01260951462514587,0.006964003001674572,6.336980983180744,0.4792359841384615,186.90204449700002,696.79296875
395,3,195,1.0,0.0005,0.23337495053659024,0.09863247122215232,0.13474247931443792,0.00035550189522681595,2.8574166202016926e-05,0.013526133928181147,0.003247549289242992,0.0010598050776554446,0.0005247721843190002,0.15037799621849032,-0.0032000000000000015,-1.9003485931793926e-05,0.9999999996893448,-0.0032190034859317937,0.0032190034859317955,0.1,0.002667949578233292,-0.012488110165003192,0.006882228660371822,4.435488718312012,0.4784178768886077,188.97507324799994,696.79296875
400,3,200,1.0,0.0005,0.2338801870964634,0.09972703769580331,0.13415314940066012,0.00035938287349931015,2.89554433000188e-05,0.01346697400042711,0.0032507596944106234,0.0010640316509764312,0.0005233781844697458,0.15031209658639202,-0.0032000000000000015,-8.95727172418663e-06,0.9999999996883723,-0.003208957271724197,0.003208957271724188,0.1,0.0027434989664434067,-0.012372687900128661,0.006790833406069543,7.633662692661642,0.47837591805750007,191.350379955,696.79296875
