case_id,method,simple_steps,rho_residual,rho_u,rho_p,rho_phi,rel_u,rel_p
topology_0294,neural_t5,95,0.06956790343607572,0.06952352416665207,0.0024844977211579897,6.856651111194038e-06,0.1579866191307136,0.5307715327396496
topology_0294,neural_t5,100,0.0665458608663539,0.06650384658741221,0.0023643062371974293,6.598395569409803e-06,0.1540025977161345,0.5280601943626777
topology_0294,neural_t5,105,0.06375621321094917,0.06371632590584823,0.002254882613646075,6.360693226310644e-06,0.15020872869846455,0.5254090393211471
topology_0294,neural_t5,110,0.06117284588272475,0.06113488076780659,0.0021548524739083237,6.141120125199913e-06,0.14659223185986545,0.5228144979137673
topology_0294,neural_t5,115,0.05877369388465352,0.05873747363092902,0.0020630678727278887,5.937625321350034e-06,0.14314147255874035,0.5202733710722608
topology_0294,neural_t5,120,0.05653990820958487,0.05650527837762112,0.0019785607827581824,5.748456923666104e-06,0.13984581970488327,0.517782774225406
topology_0294,neural_t5,125,0.05445522205977853,0.05442204741759042,0.0019005087237179532,5.5721091743231685e-06,0.1366955323997294,0.5153400919476919
topology_0294,neural_t5,130,0.0525055812536028,0.052473742831516436,0.0018282086291987396,5.40728095266967e-06,0.13368165629954967,0.5129429362689669
topology_0294,neural_t5,135,0.05067865399886592,0.05064804663862771,0.0017610551484374647,5.2528395612987356e-06,0.13079594058721103,0.5105891219139591
topology_0294,neural_t5,140,0.0489636103244344,0.04893414064649858,0.0016985255671192532,5.1077976590248694e-06,0.12803076998326088,0.5082766368107151
topology_0294,neural_t5,145,0.0473508699674225,0.047322454800839124,0.0016401626689510915,4.97128460033262e-06,0.12537910185945325,0.5060036202147081
topology_0294,neural_t5,150,0.04583192438868532,0.045804489334069984,0.0015855682152116017,4.8425352628074435e-06,0.12283441068931308,0.5037683467348887
topology_0294,neural_t5,155,0.044399186942056454,0.044372665239479296,0.0015343918580831332,4.720871880452754e-06,0.12039064055379507,0.501569212045893
topology_0294,neural_t5,160,0.04304585851132534,0.04302019007011163,0.0014863243576350117,4.605693164791711e-06,0.11804216545022031,0.4994047189458055
topology_0294,neural_t5,165,0.04176582994376001,0.04174096050980018,0.0014410920831800995,4.496462767690343e-06,0.11578374878743156,0.49727346805158495
topology_0294,neural_t5,170,0.04055359685403505,0.040529477317970394,0.0013984515851095355,4.3927018425298335e-06,0.11361051152367746,0.49517414790175196
topology_0294,neural_t5,175,0.03940419914555628,0.03938078494892183,0.0013581858014103565,4.2939815153552014e-06,0.11151789994927604,0.493105527643112
topology_0294,neural_t5,180,0.03831313378307741,0.03829038437787765,0.0013201010700203794,4.199916945348841e-06,0.10950165968435602,0.49106645066710525
topology_0294,neural_t5,185,0.037276294051809857,0.037254172500147044,0.0012840220686839057,4.11016003476429e-06,0.10755780947628417,0.4890558313564889
topology_0294,neural_t5,190,0.03628994154387065,0.03626841408858137,0.0012497922071153607,4.024397524314771e-06,0.10568262417446055,0.4870726436570274
topology_0294,neural_t5,195,0.03535062575820488,0.0353296614548658,0.0012172704872526312,3.942345938551452e-06,0.10387261678200084,0.4851159322269958
topology_0294,neural_t5,200,0.03445529291871127,0.034434863421697326,0.0011863289234753127,3.86375106751746e-06,0.1021245163370686,0.48318475736447697
topology_0294,neural_t5,205,0.0336010248852436,0.033581104093598685,0.0011568521261805392,3.7883770415002446e-06,0.10043525047705096,0.48127827017875224
topology_0294,neural_t5,210,0.032785210811895824,0.03276577468772834,0.0011287352589129931,3.716013693484479e-06,0.09880193901285346,0.47939564360197273
topology_0294,neural_t5,215,0.03200545971805401,0.03198648608873212,0.0011018830076724153,3.6464677786970013e-06,0.09722187103165539,0.4775360968351706
topology_0294,neural_t5,220,0.03125954504818935,0.03124101340032237,0.001076208867916316,3.579563447230532e-06,0.09569249569360092,0.4756988908237974
topology_0294,neural_t5,225,0.030545416305242212,0.030527307632627055,0.0010516337800298738,3.515139626292795e-06,0.09421141235410008,0.4738833227537864
topology_0294,neural_t5,230,0.02986118178908479,0.029843478452412003,0.0010280854914086076,3.4530487502941507e-06,0.09277636005057385,0.4720887236354106
topology_0294,neural_t5,235,0.029205093662369393,0.029187779254782147,0.0010054981294719562,3.3931557847160318e-06,0.09138520753041868,0.47031445643232545
topology_0294,neural_t5,240,0.028575527567886085,0.028558586796604564,0.0009838113840324202,3.33533649593688e-06,0.09003594561928963,0.468559913648341
topology_0294,neural_t5,245,0.027970995033273348,0.027954413631687578,0.0009629698359524732,3.279476764215314e-06,0.08872667737753247,0.4668245160286744
topology_0294,neural_t5,250,0.02739010334322223,0.027373867971600862,0.0009429225960239381,3.225471398888854e-06,0.08745561070233854,0.4651077116624174
topology_0294,neural_t5,255,0.026831559220131977,0.026815657376503453,0.0009236230725133153,3.1732233248639896e-06,0.08622105315184736,0.46340897322870883
topology_0294,neural_t5,260,0.026294159086909453,0.026278579032884577,0.0009050283693034824,3.1226428233761436e-06,0.0850214050357381,0.46172779685603943
topology_0294,neural_t5,265,0.025776783521793138,0.025761514224822642,0.0008870987128526892,3.0736464160260966e-06,0.08385515338272023,0.46006370035537986
topology_0294,neural_t5,270,0.025278387676069457,0.025263418747876232,0.0008697973979545187,3.026157075088491e-06,0.08272086665752629,0.4584162222923167
topology_0294,neural_t5,275,0.024797998762874987,0.02478332040193012,0.000853090626961183,2.980103109141128e-06,0.08161718950332703,0.45678492104065804
topology_0294,neural_t5,280,0.0243347074322325,0.024320310375019794,0.0008369471060813083,2.935417878206289e-06,0.08054283812027031,0.45516937341618174
topology_0294,neural_t5,285,0.023887664535240796,0.023873540011834955,0.0008213378644778832,2.8920393225276733e-06,0.07949659597007133,0.45356917363888916
topology_0294,neural_t5,290,0.023456074370362904,0.023442214066180158,0.0008062359588833152,2.849909502126546e-06,0.07847730963438115,0.4519839327862187
topology_0294,neural_t5,295,0.02303918667734094,0.023025582693751774,0.0007916163693528094,2.80897421487518e-06,0.07748388523909684,0.45041327750684756
topology_0294,neural_t5,300,0.022636305277909444,0.022622950105634115,0.0007774557764443833,2.769182791790844e-06,0.07651528583290132,0.4488568486761285
topology_0294,neural_t5,305,0.022246781361387878,0.022233667852456403,0.0007637324875102538,2.7304876751997306e-06,0.07557052561723004,0.4473143016497978
topology_0294,neural_t5,310,0.02186999706247781,0.02185711839830109,0.000750426268214238,2.692844257388752e-06,0.0746486681236411,0.44578530571743313
topology_0294,neural_t5,315,0.021505372070738413,0.02149272173833174,0.0007375182194925858,2.6562106165766368e-06,0.0737488229478582,0.44426954260978657
topology_0294,neural_t5,320,0.02115235776277208,0.02113992953163029,0.0007249906583826898,2.6205472570423063e-06,0.07287014495667343,0.44276670619031266
topology_0294,neural_t5,325,0.02081044081956336,0.020798228723920273,0.000712827023615885,2.585817009316613e-06,0.0720118309709001,0.44127650162248444
topology_0294,neural_t5,330,0.020479136974875575,0.020467135296437625,0.000701011754828096,2.5519846985421765e-06,0.0711731168789336,0.4397986449104612
topology_0294,neural_t5,335,0.020157989691067753,0.020146192941793813,0.0006895302689249353,2.5190171203629564e-06,0.07035327545888709,0.43833286237181224
topology_0294,neural_t5,340,0.019846567945566107,0.019834970853160567,0.0006783688433709574,2.486882842965703e-06,0.0695516143424683,0.43687889017103876
topology_0294,neural_t5,345,0.019544465256973367,0.019533062750790833,0.0006675145878335116,2.455552104221797e-06,0.06876747380237352,0.43543647390805545
topology_0294,neural_t5,350,0.01925129482710965,0.019240082024731604,0.0006569553419295402,2.424996690768785e-06,0.06800022540567043,0.43400536811106216
topology_0294,neural_t5,355,0.018966691860379633,0.018955664058564553,0.0006466795872001593,2.3951896778973112e-06,0.06724927054435821,0.43258533584957654
topology_0294,neural_t5,360,0.018690310626675772,0.018679463289450964,0.0006366764808189372,2.3661055363372464e-06,0.06651403837941823,0.4311761482861698
topology_0294,neural_t5,365,0.018421823377349177,0.018411152126586748,0.0006269357646476624,2.337719978356469e-06,0.06579398440393407,0.42977758439806657
topology_0294,neural_t5,370,0.018160915836525144,0.018150416442634456,0.0006174476853545222,2.310009825551543e-06,0.06508858899047412,0.42838943070741786
topology_0294,neural_t5,375,0.017907295271665048,0.017896963649409552,0.0006082029812783921,2.2829530133984923e-06,0.06439735654600494,0.4270114805813851
topology_0294,neural_t5,380,0.01766068518225238,0.017650517377692743,0.000599193052759184,2.256528396796492e-06,0.06371981330846713,0.42564353411529215
topology_0294,neural_t5,385,0.017420819055116353,0.017410811241278662,0.0005904095998340114,2.2307159107906565e-06,0.0630555067899076,0.42428539805696314
topology_0294,neural_t5,390,0.01718744284801834,0.017177591318218936,0.0005818447335262896,2.2054962737527428e-06,0.062404004430446594,0.422936885529672
topology_0294,neural_t5,395,0.016960314293268625,0.0169506154550506,0.0005734909461712751,2.180850992798533e-06,0.061764892786359396,0.421597815503153
topology_0294,neural_t5,400,0.016739203551953397,0.016729653916630664,0.0005653412525809579,2.1567623910890802e-06,0.061137776615872455,0.42026801233194916
topology_0294,neural_t5,405,0.016523890827380452,0.01651448701938086,0.0005573885640097176,2.1332135497807506e-06,0.06052227805380415,0.4189473057443573
topology_0294,neural_t5,410,0.016314166742426025,0.016304905491769734,0.0005496261922825122,2.1101880230763943e-06,0.0599180349213607,0.4176355320780696
topology_0294,neural_t5,415,0.016109832351514707,0.01610071047211368,0.0005420482715702678,2.0876701043993946e-06,0.0593247009354371,0.41633253230955736
topology_0294,neural_t5,420,0.01591069987732214,0.015901714267110276,0.0005346491246706459,2.0656449913418e-06,0.05874194496295461,0.41503815005923644
topology_0294,neural_t5,425,0.015716585937743353,0.0157077335950271,0.0005274226652231128,2.0440983220232507e-06,0.05816944929147775,0.4137522342049931
topology_0294,neural_t5,430,0.015527318091258126,0.01551859609770598,0.000520363498703254,2.0230160613817028e-06,0.05760690906708162,0.4124746395316339
topology_0294,neural_t5,435,0.01534273028107571,0.015334135797905178,0.0005134664543044436,2.0023847124427027e-06,0.057054032058370056,0.41120522486732547
topology_0294,neural_t5,440,0.015162660797035245,0.015154191061202029,0.0005067265509634552,1.9821913941860904e-06,0.056510538081931995,0.4099438528239248
topology_0294,neural_t5,445,0.014986959095843886,0.014978611419909844,0.0005001390014159596,1.962423709049881e-06,0.05597615905200107,0.4086903895136375
topology_0294,neural_t5,450,0.014815482595391784,0.014807254365337823,0.0004936992191822477,1.9430696520665777e-06,0.05545063683843643,0.4074447050129764
topology_0294,neural_t5,455,0.014648090466086774,0.014639979136079211,0.0004874028063101386,1.9241176592037374e-06,0.05493372355740684,0.40620667333599425
topology_0294,neural_t5,460,0.014484648548688717,0.014476651639569632,0.0004812455240625318,1.9055565530797103e-06,0.05442518129050188,0.40497617188805435
topology_0294,neural_t5,465,0.01432502848223839,0.014317143579282572,0.00047522330010462685,1.8873755563220523e-06,0.05392478150854355,0.4037530813679375
topology_0294,neural_t5,470,0.014169107445004995,0.014161332195790216,0.0004693322206080074,1.8695642595938596e-06,0.05343230456275136,0.40253728568960645
topology_0294,neural_t5,475,0.014016767208906142,0.014009099321315832,0.00046356851042078255,1.8521125750955851e-06,0.052947539271911925,0.40132867189969834
topology_0294,neural_t5,480,0.01386789445478298,0.013860331694897674,0.00045792854153357143,1.8350107708626549e-06,0.05247028256535605,0.4001271300101898
topology_0294,neural_t5,485,0.01372238031450766,0.013714920504792989,0.0004524088164097012,1.8182494275794496e-06,0.052000339060299744,0.39893255291476615
topology_0294,neural_t5,490,0.013580120196103038,0.01357276121360065,0.0004470059648709317,1.8018194333967555e-06,0.05153752070421154,0.3977448363043385
topology_0294,neural_t5,495,0.013441013534826924,0.013433753309453803,0.0004417167365769346,1.7857119695300603e-06,0.05108164643529813,0.39656387856493247
topology_0294,neural_t5,500,0.0133049636181217,0.013297800131087188,0.00043653799443811174,1.7699184927934837e-06,0.050632541865015576,0.3953895806782276
topology_0294,neural_t5,505,0.013171876760278148,0.01316480804210646,0.00043146671298884855,1.754430723644305e-06,0.050190038981343575,0.39422184613095335
topology_0294,neural_t5,510,0.013041662040331818,0.01303468616961975,0.0004264999516969619,1.7392406415336409e-06,0.049753976434419166,0.39306058089903123
topology_0294,neural_t5,515,0.012914233910499714,0.012907349012375677,0.00042163490661387707,1.7243405140929987e-06,0.04932419830154324,0.391905693129749
topology_0294,neural_t5,520,0.012789512670557796,0.01278271691710794,0.0004168688574226981,1.7097228156054579e-06,0.048900553980624935,0.3907570929616342
topology_0294,neural_t5,525,0.012667417663749257,0.012660709271032588,0.0004121991605305632,1.6953802292292379e-06,0.04848289775389986,0.3896146931714868
topology_0294,neural_t5,530,0.012547871130814441,0.012541248357232663,0.0004076232708600919,1.6813056847336294e-06,0.0480710891642591,0.38847840868953615
topology_0294,neural_t5,535,0.012430798381833344,0.01242425952713737,0.0004031387250017979,1.6674923219645271e-06,0.04766499270552053,0.3873481564005885
topology_0294,neural_t5,540,0.012316127603196928,0.012309671007491979,0.00039874313792801587,1.6539334858199512e-06,0.04726447760587435,0.3862238551376033
topology_0294,neural_t5,545,0.012203789616065703,0.01219741365872565,0.00039443420171584405,1.6406227219514958e-06,0.04686941755492835,0.3851054256152463
topology_0294,neural_t5,550,0.01209371769703252,0.012087420795698705,0.00039020967991169864,1.6275537579065872e-06,0.046479690497497436,0.38399279037686085
topology_0294,neural_t5,555,0.011985847475822342,0.011979628085283958,0.0003860674094381434,1.6147205109007698e-06,0.04609517844540701,0.3828858737454852
topology_0294,neural_t5,560,0.011880116813793667,0.011873973425073492,0.00038200529217836206,1.6021170734005298e-06,0.045715767300889845,0.38178460176950135
topology_0294,neural_t5,562,0.011838410107001573,0.011832296704385827,0.00038040243175508487,1.5971387548609693e-06,0.045565406253076986,0.38134565723726815
topology_0295,cold,0,1.0,0.9882133948233398,0.1530826119064255,1.4954478080823308e-05,1.0,1.0
topology_0295,cold,5,6.583432885548077,6.582876542683315,0.08558531427949823,0.0003691684470450042,0.8330484727371023,0.5715741165317844
topology_0295,cold,10,2.4299131084149748,2.429148549625492,0.06095084440154226,0.00018128992140078779,0.7464065692529778,0.6385372997919607
topology_0295,cold,15,1.005201028380937,1.0046459685956803,0.0334002998579802,7.21937489493095e-05,0.7065597477392466,0.6851587211197935
topology_0295,cold,20,0.6554886678324675,0.6551768099113442,0.020217312537884287,4.1047807553772844e-05,0.6809806113545269,0.6897088421542878
topology_0295,cold,25,0.46354776707663164,0.46329770243751905,0.015223999947967708,3.3217938468682896e-05,0.6613047311703413,0.6847242965430106
topology_0295,cold,30,0.3673189749000884,0.36709937779485063,0.012699422724327588,2.8403416721277235e-05,0.6452255898111438,0.6784637222883524
topology_0295,cold,35,0.31028338076327794,0.3100904994047083,0.010938826262764288,2.5235312189324557e-05,0.6318612041812064,0.6734408308923147
topology_0295,cold,40,0.270463445341029,0.27029153305152026,0.009641675165012341,2.2943650823337965e-05,0.6205687007655097,0.6686674359567897
topology_0295,cold,45,0.2409877598424703,0.24083307525240547,0.00863306495747834,2.116131566003213e-05,0.6108159015364674,0.6638870662083879
topology_0295,cold,50,0.21855847187464456,0.2184182285339604,0.00782832571892867,1.9715597574497006e-05,0.6021988931542538,0.6590676667489105
topology_0295,cold,55,0.20107719958473666,0.20094935950716739,0.007169014146137417,1.8511393414623195e-05,0.5944304263069007,0.654256818534903
topology_0295,cold,60,0.18711923422434493,0.18700215471149167,0.006618281057974597,1.7487202442805453e-05,0.5873069415751553,0.6494868961905398
topology_0295,cold,65,0.17572838266712873,0.17562072375327753,0.006150251016334208,1.6601683225157025e-05,0.5806833938993314,0.644775550749826
topology_0295,cold,70,0.16624741859691813,0.1661480595664172,0.005746846266210463,1.5825478245632134e-05,0.5744546766581021,0.6401320922689336
topology_0295,cold,75,0.15821524733252287,0.15812323870847164,0.005394964290657496,1.513729248983592e-05,0.5685438514605605,0.6355614450292827
topology_0295,cold,80,0.15130113719739088,0.15121566634879116,0.005084894988733541,1.452130519357911e-05,0.5628940548817618,0.6310660090237584
topology_0295,cold,85,0.14526422888089446,0.14518459560408437,0.004809282337760246,1.3965495642730735e-05,0.5574628220571731,0.6266464796223606
topology_0295,cold,90,0.1399268145056039,0.13985241241387628,0.0045624531250870945,1.3460540084960248e-05,0.5522180891728224,0.6223023730252596
topology_0295,cold,95,0.13515579675607126,0.13508609836526192,0.004339960396514253,1.299907359874111e-05,0.5471353170473353,0.6180324348883546
topology_0295,cold,100,0.13085008419609453,0.13078462891176257,0.004138262485924632,1.2575180491932768e-05,0.5421954635483653,0.6138349182557773
topology_0295,cold,105,0.1269319406325554,0.12687032481956742,0.003954501798364702,1.2184037203471585e-05,0.5373835329010753,0.6097077842303126
topology_0295,cold,110,0.12334079679142268,0.12328266541852032,0.0037863466160006016,1.1821662345233662e-05,0.5326875339008101,0.6056488418342246
topology_0295,cold,115,0.12002879962033072,0.11997383942940304,0.003631867146021251,1.1484727930493952e-05,0.5280977214379117,0.6016558395768709
topology_0295,cold,120,0.1169576648001578,0.11690559842149213,0.003489453888572901,1.1170425898308267e-05,0.5236060525550703,0.59772652641423
topology_0295,cold,125,0.11409639527017858,0.11404697631588348,0.003357750520486323,1.0876364668410112e-05,0.5192057863784642,0.5938586898757382
topology_0295,cold,130,0.11141959853709894,0.1113726075241219,0.0032356018104568456,1.0600489367046074e-05,0.5148911917277709,0.5900501843673156
topology_0295,cold,135,0.10890618365485338,0.10886142453287509,0.0031220153748904634,1.0341022275015106e-05,0.5106573263088076,0.5862989443523124
topology_0295,cold,140,0.10653851565184937,0.10649581273795156,0.003016137371683798,1.0096417174895882e-05,0.506499879962744,0.5826029923661905
topology_0295,cold,145,0.10430167752288388,0.10426087306200046,0.002917222156874156,9.865319807749638e-06,0.5024150458725232,0.5789604432000437
topology_0295,cold,150,0.10218293600549157,0.10214388798025441,0.0028246178367912172,9.646538837470747e-06,0.498399429261143,0.5753695030627517
topology_0295,cold,155,0.10017130466827835,0.10013388495309918,0.0027377498149833797,9.4390199302592e-06,0.4944499754613592,0.5718284686376605
topology_0295,cold,160,0.09825724784479291,0.09822134057581158,0.002656110711567329,9.24182858115366e-06,0.49056391551139705,0.5683357239261401
topology_0295,cold,165,0.0964323908032541,0.09639789097747288,0.002579249726076555,9.054132215174158e-06,0.4867387236821826,0.5648897355414084
topology_0295,cold,170,0.09468944609043582,0.09465625839067553,0.0025067647720262037,8.875187296199653e-06,0.48297208189790003,0.5614890481774706
topology_0295,cold,175,0.09302189748205511,0.09298993519451781,0.0024382961091792324,8.704327010876999e-06,0.47926185256756715,0.5581322817957285
topology_0295,cold,180,0.09142406676479092,0.09139325089158024,0.002373521083484839,8.540952591867554e-06,0.47560605298853487,0.5548181260905464
topology_0295,cold,185,0.08989082074360745,0.08986107917251304,0.0023121491323999555,8.38452460301034e-06,0.47200283494895007,0.551545337846876
topology_0295,cold,190,0.08841756143872735,0.08838882822100196,0.0022539185170341947,8.23455561466223e-06,0.4684504729424512,0.5483127357217097
topology_0295,cold,195,0.08700014035558067,0.0869723550704537,0.0021985927162124306,8.090604369034468e-06,0.46494735148740896,0.5451191957678848
topology_0295,cold,200,0.08563482027273414,0.08560792747995967,0.0021459572434772917,7.952271006482512e-06,0.4614919539640028,0.5419636486023395
topology_0295,cold,205,0.08431817799000803,0.08429212672981644,0.0020958172104161366,7.819191988470273e-06,0.45808285328115683,0.538845075417605
topology_0295,cold,210,0.08304718062815244,0.08302192398221404,0.0020479964415036165,7.691036538970728e-06,0.45471870530140474,0.5357625042710911
topology_0295,cold,215,0.08181905936507859,0.08179455407806474,0.002002333960582755,7.567502552034939e-06,0.45139823685520164,0.5327150087984854
topology_0295,cold,220,0.08063125654850427,0.08060746267118656,0.0019586829316139624,7.448313804210415e-06,0.44812024187437355,0.5297017044243034
topology_0295,cold,225,0.0794814362364115,0.07945831680737761,0.0019169096392593783,7.333217550392016e-06,0.44488357711929966,0.5267217450232979
topology_0295,cold,230,0.07836747882398556,0.07834499960139148,0.0018768917200446963,7.22198192396322e-06,0.44168715544630693,0.523774322318205
topology_0295,cold,235,0.07728741503782763,0.07726554424301914,0.0018385171864523599,7.114393605635931e-06,0.43852994219939057,0.5208586626589713
topology_0295,cold,240,0.07623943528491514,0.07621814337989652,0.0018016834185298873,7.010256216982492e-06,0.4354109520638157,0.5179740252836724
topology_0295,cold,245,0.07522187517782264,0.07520113466476468,0.0017662963115523138,6.909388797398206e-06,0.4323292451559768,0.5151196999659873
topology_0295,cold,250,0.07423319488036215,0.07421298012445529,0.0017322692616372477,6.811623867987646e-06,0.4292839237444705,0.512295005495376
topology_0295,cold,255,0.07327195182208873,0.07325223888445158,0.0016995226148077312,6.716806371376778e-06,0.4262741296753807,0.5094992878774556
topology_0295,cold,260,0.07233683536344954,0.07231760186437668,0.00166798294248764,6.62479282545839e-06,0.42329904276689206,0.5067319184884003
topology_0295,cold,265,0.07142662876712501,0.0714078537517716,0.0016375826361397883,6.5354497070085975e-06,0.420357875536541,0.5039922935065821
topology_0295,cold,270,0.07054018859693723,0.0705218524116518,0.0016082593495918627,6.4486528827627936e-06,0.4174498725213336,0.5012798324700337
topology_0295,cold,275,0.06967644501040175,0.06965852919813251,0.0015799552956708228,6.364286713572521e-06,0.41457430866310896,0.49859397664817795
topology_0295,cold,280,0.06883440482120123,0.06881689202690153,0.0015526169457443888,6.28224295711813e-06,0.4117304874088835,0.4959341877442453
topology_0295,cold,285,0.06801313509359204,0.06799600897425079,0.0015261947329175197,6.202420671572908e-06,0.40891773901763556,0.49329994727191306
topology_0295,cold,290,0.06721175318671635,0.06719499834216588,0.0015006421012835674,6.1247250370355306e-06,0.4061354190986136,0.49069075510535404
topology_0295,cold,295,0.066429448169243,0.06641305006116685,0.0014759163431146227,6.049067428500252e-06,0.4033829077885892,0.48810612841070583
topology_0295,cold,300,0.06566545856047319,0.06564940345118436,0.0014519775328384224,5.9753643948201115e-06,0.40065960670621564,0.48554560146531045
topology_0295,cold,305,0.06491905645595267,0.06490333135586368,0.001428788014500626,5.903537308735215e-06,0.3979649386946301,0.4830087245332499
topology_0295,cold,310,0.06418956470691844,0.06417415730281671,0.001406313516660509,5.8335124415624196e-06,0.39529834682748993,0.4804950626768412
topology_0295,cold,315,0.06347635087820919,0.06346124949751052,0.0013845215023556793,5.765220466179596e-06,0.3926592930994707,0.4780041956914763
topology_0295,cold,320,0.06277882018460036,0.0627640137351724,0.0013633822455503054,5.698595683634263e-06,0.3900472559007547,0.4755357178449619
topology_0295,cold,325,0.0620963539746765,0.06208183192827819,0.001342866203379683,5.63357424257882e-06,0.3874617333024697,0.47308923511251955
topology_0295,cold,330,0.06142841160364481,0.06141416395067673,0.001322946469142566,5.570097735906472e-06,0.3849022404275206,0.4706643666760234
topology_0295,cold,335,0.06077448764359574,0.06076050484848957,0.0013035983119687195,5.508110366851574e-06,0.3823683076023549,0.4682607430115939
topology_0295,cold,340,0.06013408856259685,0.06012036154521297,0.0012847977472036202,5.447559059913005e-06,0.3798594795320233,0.4658780057652927
topology_0295,cold,345,0.05950675825032026,0.05949327835420777,0.0012665224419757238,5.38839340640221e-06,0.3773753156012037,0.4635158074879486
topology_0295,cold,350,0.05889207504921986,0.058878834012631685,0.0012487515769701804,5.330565198991432e-06,0.3749153875460588,0.4611738127471633
topology_0295,cold,355,0.05828960161137726,0.05827659154617175,0.001231464964326005,5.274028435695388e-06,0.37247927989179336,0.4588516943292309
topology_0295,cold,360,0.05769894011996409,0.05768615349049964,0.0012146436524655454,5.218739585311023e-06,0.3700665897788791,0.4565491343755141
topology_0295,cold,365,0.05711970999604802,0.057107139594618016,0.0011982698693357573,5.164656968569274e-06,0.3676769260462477,0.4542658246671261
topology_0295,cold,370,0.05655154728878095,0.056539186217619886,0.0011823267207654205,5.111740830266359e-06,0.36530990885432457,0.45200146574141326
topology_0295,cold,375,0.0559941046551266,0.05598194631084833,0.0011667980868342667,5.059953147397983e-06,0.3629651691624773,0.44975576634455505
topology_0295,cold,380,0.05544704906280825,0.055435087116203756,0.0011516688324803026,5.009257555094894e-06,0.36064234825734254,0.4475284432316366
topology_0295,cold,385,0.054910066205741966,0.054898294591341414,0.001136924396534792,4.959619259035617e-06,0.35834109732604,0.445319220753766
topology_0295,cold,390,0.054382850301295846,0.05437126320254401,0.0011225509052453764,4.911004873515524e-06,0.3560610768587798,0.44312783085352686
topology_0295,cold,395,0.05386510882743631,0.053853700662437824,0.001108535204498972,4.863382422392113e-06,0.3538019566951785,0.4409540122613324
topology_0295,cold,400,0.053356563443331194,0.05334532885341723,0.001094864741506207,4.81672127409362e-06,0.35156341541807273,0.43879751055949967
topology_0295,cold,405,0.05285694780906799,0.05284588164752141,0.0010815275421047607,4.770992003422507e-06,0.34934513994638433,0.4366580777939044
topology_0295,cold,410,0.052366004679552686,0.052355102001061915,0.001068512152803897,4.7261663382773874e-06,0.34714682527587776,0.43453547236116374
topology_0295,cold,415,0.05188348757361843,0.05187274362411481,0.0010558076460784624,4.6822171589967016e-06,0.34496817419880565,0.4324294587975096
topology_0295,cold,420,0.051409153414385914,0.05139856361069622,0.001043404053883941,4.639118567880384e-06,0.3428088971207732,0.4303398073228472
topology_0295,cold,425,0.05094278597597619,0.05093234592292536,0.0010312907691810333,4.596845284423958e-06,0.34066871172376406,0.4282662936943791
topology_0295,cold,430,0.050484164534990314,0.05047387000562437,0.0010194580422373842,4.555373032440805e-06,0.3385473422512349,0.42620869906308134
topology_0295,cold,435,0.05003307444178348,0.05002292136334877,0.0010078968156273605,4.5146783624201845e-06,0.3364445197456623,0.4241668110273732
topology_0295,cold,440,0.0495893201687437,0.04957930461730328,0.0009965984344377985,4.474739760843838e-06,0.33435998169861003,0.4221404186399963
topology_0295,cold,445,0.04915270307223005,0.04914282126722073,0.000985554428147262,4.435534932738224e-06,0.33229347165609696,0.4201293192249971
topology_0295,cold,450,0.04872303534111119,0.04871328364287621,0.0009747565059387534,4.397043237309814e-06,0.33024473932251014,0.41813331369800627
topology_0295,cold,455,0.048300135951875676,0.0482905108498743,0.000964196984454872,4.3592447358606175e-06,0.3282135401928153,0.41615220746883097
topology_0295,cold,460,0.04788380948507042,0.04787430759120239,0.0009538683267316845,4.322120018496994e-06,0.32619963548145753,0.41418581020621287
topology_0295,cold,465,0.04747386403033062,0.04746448207367339,0.0009437632549836204,4.285650673919529e-06,0.3242027945079729,0.41223393468090563
topology_0295,cold,470,0.04707020693337584,0.047060941768570716,0.000933875015758781,4.249818797140639e-06,0.3222227896863289,0.4102963984596263
topology_0295,cold,475,0.04667267482481337,0.04666352341718514,0.0009241968587219691,4.214606925297802e-06,0.32025939647764295,0.40837302389255997
topology_0295,cold,480,0.04628111172773225,0.046272071145555635,0.0009147224623283517,4.179998319735959e-06,0.31831239555104496,0.40646363700481514
topology_0295,cold,485,0.04589536781809605,0.04588643523081321,0.0009054456237605733,4.145976802300282e-06,0.31638157258146693,0.4045680672025392
topology_0295,cold,490,0.04551530037771615,0.04550647305230109,0.0008963603633846271,4.1125267627690774e-06,0.31446671801108067,0.4026861474577634
topology_0295,cold,495,0.0451407694780836,0.04513204477412782,0.0008874609491119598,4.0796331229173e-06,0.3125676268312933,0.40081771406295313
topology_0295,cold,500,0.044771644253226724,0.04476301961899085,0.000878741911395615,4.047281341324738e-06,0.3106840985289422,0.39896260663091365
topology_0295,cold,505,0.04440779735257332,0.0443992703226451,0.0008701979085281595,4.015457340890941e-06,0.30881593663946966,0.39712066800739104
topology_0295,cold,510,0.04404910461087065,0.04404067280221181,0.0008618238071189829,3.98414749173619e-06,0.30696294880822816,0.3952917441746653
topology_0295,cold,515,0.04369544656981188,0.043687107678730235,0.0008536146516011023,3.953338632602423e-06,0.305124946629415,0.3934756841215146
topology_0295,cold,520,0.04334669175848997,0.043338443554449595,0.0008455656646633851,3.923017970664842e-06,0.3033017457726944,0.3916723397437839
topology_0295,cold,525,0.043002735183905565,0.04299457550904921,0.0008376723327034991,3.893173254011804e-06,0.30149316650410546,0.3898815657082008
